year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
2001	OECD	BP_OECD	1165849391	27106905883434.9	1119.245	1213.342	285.942	519.742	2219.788	42.273	0.3	7.916	13189.402	1043.795	997.371	981.196
2002	OECD	BP_OECD	1174149916	28283123639556.8	1133.823	1240.34	290.989	524.398	2213.648	48.256	0.377	11.103	13267.821	1019.266	1001.31	969.538
2003	OECD	BP_OECD	1182447832	31687722574146.9	1159.514	1260.872	284.128	505.658	2247.185	52.48	0.481	13.257	13535.264	1005.646	991.082	975.096
2004	OECD	BP_OECD	1190808908	35270032438186.6	1164.303	1279.335	290.246	530.342	2288.694	60.105	0.638	17.552	13697.922	1028.214	972.552	975.198
2005	OECD	BP_OECD	1199201044	37274005020812.1	1172.496	1296.025	292.489	532.211	2302.468	67.915	0.91	21.408	13820.406	1042.492	926.407	967.95
2006	OECD	BP_OECD	1207946461	39291556866125.2	1177.675	1297.711	297.005	537.324	2291.737	75.918	1.255	26.587	13791.155	1060.134	904.316	980.93
2007	OECD	BP_OECD	1216989289	42946414844999.3	1198.432	1338.373	288.956	521.61	2278.911	86.901	1.681	34.08	13910.962	1055.849	889.267	983.489
2008	OECD	BP_OECD	1226520017	45453895356777.5	1175.234	1361.012	300.516	517.009	2210.143	98.249	2.757	42.625	13698.544	1064.565	857.929	1011.535
2009	OECD	BP_OECD	1235310457	42525528641834	1051.032	1321.809	297.662	511.359	2098.923	110.813	4.588	51.292	12781.429	1003.415	853.661	1009.77
2010	OECD	BP_OECD	1243550244	44546298065948.6	1114.831	1404.768	306.371	520.989	2118.934	127.912	7.302	60.8	13250.868	1023.374	856.669	1033.077
2011	OECD	BP_OECD	1250082642	47846477896494.4	1094.084	1395.584	313.131	488.307	2093.761	151.451	13.67	74.663	13084.908	1025.488	857.041	1052.665
2012	OECD	BP_OECD	1258041252	47719261274331.2	1047.304	1429.377	314.325	443.972	2071.694	175.17	20.792	86.768	12920.33	1005.715	902.075	1085.14
2013	OECD	BP_OECD	1266328931	48245482576381.6	1058.437	1457.426	318.751	447.105	2059.272	199.408	27.192	100.802	12979.812	1000.661	953.816	1091.313
2014	OECD	BP_OECD	1274752421	49162448232402.4	1040.885	1434.807	314.229	449.949	2036.706	220.994	36.037	109.68	12804.131	1020.917	1041.901	1136.337
2015	OECD	BP_OECD	1282900953	46306682816642.5	972.678	1464.923	309.852	446.737	2062.433	248.904	44.599	125.447	12665.928	946.65	1086.422	1173.511
2016	OECD	BP_OECD	1282900953	NA	913.324	1495.208	316.845	446.842	2086.82	270.073	53.511	136.21	12574.371	844.777	1059.969	1169.919
