year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1983	Total South and Central America	BP_TSCA	388675343	741440682102.956	11.814	36.359	53.573	0.762	162.976	1.44	0.0	0.0	588.037	7.962	183.187	36.34
1984	Total South and Central America	BP_TSCA	396886428	731637224558.057	13.538	39.305	59.2	1.41	162.402	1.402	0.0	0.0	593.607	9.634	193.178	39.323
1985	Total South and Central America	BP_TSCA	405097660	752103081091.247	15.494	40.145	64.146	2.07	160.39	1.379	0.0	0.0	590.749	11.341	192.616	40.25
1986	Total South and Central America	BP_TSCA	413304249	765557162690.901	15.813	44.303	69.255	1.325	172.134	1.422	0.0	0.0	631.11	12.473	206.52	44.254
1987	Total South and Central America	BP_TSCA	421502800	805685008317.143	17.431	44.673	73.881	1.683	176.716	1.526	0.0	0.0	650.173	15.114	203.611	44.879
1988	Total South and Central America	BP_TSCA	429687235	919446066721.305	17.28	48.62	76.928	1.45	178.794	1.511	0.0	0.0	661.274	16.965	213.978	48.766
1989	Total South and Central America	BP_TSCA	437856323	1004930445000.27	18.578	50.772	78.607	1.554	180.285	1.581	0.0	0.0	676.772	19.947	216.361	50.958
1990	Total South and Central America	BP_TSCA	446010487	1168717012092.88	15.701	52.071	81.677	2.153	177.977	1.883	0.0	0.0	664.207	20.063	233.982	52.897
1991	Total South and Central America	BP_TSCA	454131611	1438442379022.78	16.545	53.896	87.207	2.081	179.195	1.899	0.0	0.0	673.168	20.125	246.682	54.338
1992	Total South and Central America	BP_TSCA	462218140	1356559470194.05	17.164	54.637	88.93	2.001	190.829	2.315	0.0	0.0	710.766	20.698	252.216	55.125
1993	Total South and Central America	BP_TSCA	470284761	1563037146750.28	17.867	57.216	95.769	1.854	193.541	2.231	0.0	0.0	726.79	21.299	261.895	57.445
1994	Total South and Central America	BP_TSCA	478335738	1795051817344.22	19.333	60.469	101.557	1.876	204.863	2.432	0.0	0.002	765.995	22.56	277.652	61.298
1995	Total South and Central America	BP_TSCA	486371642	1913763057465.62	19.487	66.383	105.413	2.169	211.43	2.511	0.0	0.002	798.951	24.514	300.074	66.807
1996	Total South and Central America	BP_TSCA	494405456	2058196678936.55	19.945	72.546	109.92	2.237	216.134	2.873	0.0	0.009	827.528	26.802	320.773	72.74
1997	Total South and Central America	BP_TSCA	502410664	2252962909414.83	21.46	76.505	116.498	2.519	228.022	3.079	0.0	0.023	872.867	30.051	334.372	76.241
1998	Total South and Central America	BP_TSCA	510378032	2269226313968.02	20.712	81.124	119.196	2.426	237.397	2.914	0.011	0.025	907.404	30.619	353.892	80.692
1999	Total South and Central America	BP_TSCA	518214095	2048303948145.92	20.453	81.127	119.377	2.508	239.167	3.34	0.011	0.034	904.079	30.441	342.657	82.576
2000	Total South and Central America	BP_TSCA	525917907	2263512444944.78	20.871	86.567	125.87	2.766	236.889	3.346	0.012	0.057	916.023	35.597	345.055	91.635
2001	Total South and Central America	BP_TSCA	533483527	2206147896667.39	19.923	91.063	118.098	4.828	241.644	3.9	0.012	0.073	936.692	38.877	349.379	95.797
2002	Total South and Central America	BP_TSCA	540925740	1978031302972.56	19.545	92.323	123.92	4.448	241.562	4.299	0.012	0.104	935.387	35.81	346.491	99.191
2003	Total South and Central America	BP_TSCA	548272658	2037471651154.12	21.168	96.153	129.208	4.735	236.982	4.696	0.013	0.1	938.11	41.993	343.717	108.417
2004	Total South and Central America	BP_TSCA	555567873	2352055880062.39	22.365	106.573	133.395	4.41	246.921	4.919	0.014	0.123	992.793	45.683	368.096	121.081
2005	Total South and Central America	BP_TSCA	562840691	2846922371005	21.166	111.081	141.396	3.784	254.564	5.178	0.014	0.121	1019.257	49.61	374.838	126.452
2006	Total South and Central America	BP_TSCA	570092301	3337124652684.3	24.325	121.926	147.833	4.859	263.238	5.669	0.015	0.175	1075.026	53.887	382.219	138.699
2007	Total South and Central America	BP_TSCA	577315167	3935756080830.6	25.677	128.357	153.075	4.436	275.433	6.928	0.016	0.263	1126.566	56.16	374.322	145.915
2008	Total South and Central America	BP_TSCA	584506856	4575535755019.19	27.956	129.103	153.997	4.834	289.601	7.737	0.019	0.377	1168.153	57.743	380.536	146.727
2009	Total South and Central America	BP_TSCA	591652262	4301374629163.2	23.202	123.036	157.926	4.783	288.089	8.968	0.02	0.474	1126.464	55.305	377.35	142.012
2010	Total South and Central America	BP_TSCA	598740592	5333795150955.72	28.143	135.222	158.654	4.918	303.612	11.15	0.03	0.782	1210.302	55.915	378.364	149.57
2011	Total South and Central America	BP_TSCA	605747157	6062207488509.17	30.194	135.425	168.486	4.991	314.007	12.251	0.051	0.981	1256.262	63.892	381.079	150.237
2012	Total South and Central America	BP_TSCA	612693536	6116242572500.62	31.682	143.629	165.445	5.078	321.027	14.084	0.104	1.762	1306.191	66.275	378.869	156.101
2013	Total South and Central America	BP_TSCA	619572053	6269047718937.33	34.204	148.658	160.616	4.908	331.961	16.385	0.164	2.356	1354.294	65.296	379.216	158.085
2014	Total South and Central America	BP_TSCA	626348350	6273160727350.91	36.127	151.989	154.504	4.79	336.545	20.182	0.312	4.276	1380.055	67.516	392.905	159.203
2015	Total South and Central America	BP_TSCA	633026419	5349283787963	35.877	158.251	152.863	4.951	334.439	24.018	0.697	7.178	1377.86	64.93	398.571	160.185
2016	Total South and Central America	BP_TSCA	633026419	NA	34.659	154.727	156.014	5.498	326.249	28.194	1.165	10.182	1348.22	67.642	384.482	159.3
