year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
2000	Ecuador	EC	12628596	18327764882.4412	0.0	0.281	1.722	0.0	6.376	0.0	0.0	0.0	20.259	0	21.592	0
2001	Ecuador	EC	12852753	24468324000	0.0	0.286	1.6	0.0	6.338	0.0	0.0	0.0	20.043	0	21.909	0
2002	Ecuador	EC	13072056	28548945000	0.0	0.13	1.703	0.0	6.813	0.0	0.0	0.0	21.184	0	21.073	0
2003	Ecuador	EC	13289600	32432859000	0.0	0.227	1.625	0.0	7.047	0.0	0.0	0.0	21.616	0	22.467	0
2004	Ecuador	EC	13509645	36591661000	0.0	0.289	1.677	0.0	7.231	0.001	0.0	0.0	22.681	0	28.333	0
2005	Ecuador	EC	13735232	41507085000	0.0	0.293	1.557	0.0	7.877	0.023	0.0	0.0	24.794	0	28.577	0
2006	Ecuador	EC	13967490	46802044000	0.0	0.35	1.613	0.0	8.342	0.033	0.0	0.0	26.317	0	28.774	0
2007	Ecuador	EC	14205479	51007777000	0.0	0.409	2.045	0.0	8.48	0.05	0.0	0.0	26.848	0	27.456	0
2008	Ecuador	EC	14447600	61762635000	0.0	0.358	2.555	0.0	8.734	0.048	0.0	0.001	27.303	0	27.189	0
2009	Ecuador	EC	14691310	62519686000	0.0	0.43	2.087	0.0	8.898	0.05	0.0	0.001	27.711	0	26.115	0
2010	Ecuador	EC	14934692	69555367000	0.0	0.446	1.954	0.0	10.277	0.054	0.0	0.001	31.93	0	26.116	0
2011	Ecuador	EC	15177280	79276664000	0.0	0.395	2.519	0.0	10.539	0.064	0.0	0.001	32.706	0	26.809	0
2012	Ecuador	EC	15419493	87924544000	0.0	0.518	2.769	0.0	10.917	0.068	0.0	0.001	33.995	0	27.098	0
2013	Ecuador	EC	15661312	95129659000	0.0	0.576	2.498	0.0	11.563	0.081	0.001	0.013	36.192	0	28.243	0
2014	Ecuador	EC	15902916	102292260000	0.0	0.594	2.593	0.0	12.183	0.112	0.004	0.018	38.11	0	29.83	0
2015	Ecuador	EC	16144363	100176808000	0.0	0.573	2.963	0.0	11.797	0.123	0.008	0.022	37.307	0	29.109	0
2016	Ecuador	EC	16144363	NA	0.0	0.583	3.528	0.0	11.043	0.139	0.009	0.019	35.017	0	29.306	0
