year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1998	Non OECD	BP_NONOECD	4814710448	5827107145697.5	1193.006	898.422	280.536	68.912	1303.125	7.337	0.016	0.355	10280.661	1240.222	2535.448	1102.55
1999	Non OECD	BP_NONOECD	4887281822	5700238859185.9	1218.557	920.459	282.669	71.45	1337.587	8.45	0.017	0.487	10519.721	1261.319	2493.642	1150.142
2000	Non OECD	BP_NONOECD	4959221291	6192705820006.5	1251.417	957.18	291.761	76.892	1367.83	9.122	0.019	0.616	10749.313	1317.362	2612.154	1213.09
2001	Non OECD	BP_NONOECD	5030375022	6239348953070.3	1303.358	1005.19	299.542	81.011	1404.293	9.912	0.023	0.828	11151.021	1383.812	2620.293	1251.591
2002	Non OECD	BP_NONOECD	5101095651.88287	6337929150647.3	1381.989	1039.82	305.332	85.994	1441.53	10.439	0.032	0.884	11612.645	1437.005	2601.044	1306.251
2003	Non OECD	BP_NONOECD	5171989070.89893	7191564442359.2	1575.19	1083.269	310.23	92.4	1494.913	11.447	0.038	1.087	12579.854	1627.326	2747.062	1383.942
2004	Non OECD	BP_NONOECD	5243352166.99137	8512461926035.5	1758.071	1148.741	344.167	94.13	1595.502	12.941	0.043	1.812	13738.668	1831.985	2934.576	1461.461
2005	Non OECD	BP_NONOECD	5315133472.24397	10120368720028.4	1961.797	1203.169	368.276	93.904	1633.852	14.355	0.047	2.174	14729.4	1997.414	3011.134	1536.199
2006	Non OECD	BP_NONOECD	5387110329.48499	12020916411961.2	2116.201	1275.274	390.496	97.635	1692.455	17.272	0.053	3.516	15638.932	2134.591	3060.467	1615.909
2007	Non OECD	BP_NONOECD	5459255188.99093	14811047190487.2	2281.731	1339.715	408.816	99.85	1763.019	20.281	0.062	4.577	16570.912	2276.019	3063.961	1676.856
2008	Non OECD	BP_NONOECD	5532168727.29553	17891952578812.1	2353.155	1387.004	438.736	102.5	1815.159	25.107	0.092	6.943	17101.835	2376.256	3131.652	1745.205
2009	Non OECD	BP_NONOECD	5606005172.1102	17520445798006.3	2425.101	1353.716	439.015	102.288	1856.73	33.049	0.145	11.589	17363.865	2437.682	3034.177	1669.297
2010	Non OECD	BP_NONOECD	5680476266.36223	21306728937929.6	2520.806	1469.48	472.3	104.918	1966.488	42.186	0.349	16.454	18277.529	2609.946	3119.879	1846.16
2011	Non OECD	BP_NONOECD	5755578030.35782	25323073158731.6	2713.104	1530.735	479.204	111.81	2031.972	52.149	0.969	24.115	19328.126	2871.793	3150.902	1914.671
2012	Non OECD	BP_NONOECD	5831673425.07723	26974975487293.1	2769.984	1581.136	517.755	115.271	2104.49	63.355	1.843	32.452	19839.333	2933.148	3214.354	1939.569
2013	Non OECD	BP_NONOECD	5908535527.61008	28524089055813.5	2828.536	1596.939	540.46	116.761	2161.579	81.335	3.935	45.012	20246.311	3005.488	3171.465	1981.755
2014	Non OECD	BP_NONOECD	5985939364.73916	29495624130449.9	2848.539	1638.179	565.089	125.071	2218.122	96.277	8.388	50.817	20538.411	2971.434	3184.33	1996.459
2015	Non OECD	BP_NONOECD	6063804949.68203	27985620908692.8	2811.977	1681.823	573.363	135.979	2278.523	117.805	13.37	61.917	20638.0	2940.678	3273.038	2021.507
2016	Non OECD	BP_NONOECD	6063804949.68203	NA	2818.674	1708.934	593.446	145.216	2331.428	149.497	21.85	80.908	20857.674	2811.615	3322.424	2042.994
